id,per_square_meter_price
COL_351213,45757.088404198876
COL_351274,42541.5456616115
COL_351380,33069.67119645884
COL_351688,43818.06344770169
COL_351715,37713.96992861333
COL_351762,51715.22756791045
COL_351901,44261.11269982302
COL_352368,91010.01319269348
COL_352392,43434.55328259715
COL_352397,44395.13616124867
COL_352422,85559.29353792229
COL_352637,30373.59766861358
COL_352991,43580.108279956046
COL_353024,66039.7487523817
COL_353028,39484.7252354207
COL_353059,34271.31994032041
COL_353225,52089.83829634807
COL_353243,32174.43625009804
COL_353323,32786.26674815065
COL_353376,30994.57775763346
COL_353452,53044.44554523913
COL_353740,40835.56775151529
COL_353741,36377.8635577068
COL_353798,40692.790178095056
COL_353848,48673.6589258866
COL_353860,41126.76063671181
COL_354005,49215.546047987045
COL_354013,46540.691166649136
COL_354017,34793.14017437688
COL_354058,71464.90433286302
COL_354370,49167.66650004447
COL_354379,48688.66999172955
COL_354384,37698.79296851309
COL_354401,40622.131759736905
COL_354414,46485.51155160041
COL_354422,46387.41010290353
COL_354535,36273.627875179445
COL_354630,50018.29883500741
COL_354696,43064.788973245784
COL_354775,50012.79444028802
COL_354795,37583.12254301801
COL_355174,46597.654650364464
COL_355178,32974.16727390946
COL_355241,52089.60645865415
COL_355242,50993.814677456714
COL_355332,48629.67154784376
COL_355356,43568.09579918844
COL_355412,57510.79243455736
COL_355457,32897.68004046037
COL_355532,40193.21564731135
COL_355579,84468.96309425066
COL_355627,45331.5057429915
COL_355640,73488.92213446992
COL_355642,46006.35342186727
COL_355643,39848.25285526058
COL_355644,52014.90197973281
COL_355702,67229.57949085264
COL_355851,30893.21452200473
COL_355942,42080.91097736427
COL_355991,49208.277744661995
COL_356015,37988.30161382785
COL_356199,70203.68851700687
COL_356201,59119.31694993325
COL_356441,143263.14531500803
COL_356469,31532.423046769272
COL_356497,47579.91010925407
COL_356528,69899.11059331524
COL_356531,36525.55001514498
COL_356616,41261.745821083474
COL_356638,40591.68050378411
COL_356826,40534.72618034144
COL_356832,44737.446043713564
COL_356954,41155.279905416464
COL_356964,22279.05182597222
COL_356974,30585.49366250637
COL_356984,22643.835509588276
COL_356999,37625.19136346792
COL_357040,57045.60448545156
COL_357043,44790.73109743005
COL_357044,32756.64253820299
COL_357159,48118.064987428974
COL_357177,66568.20579844588
COL_357179,67940.36898004873
COL_357180,68708.51031431167
COL_357214,40626.51572529353
COL_357243,53756.83066600468
COL_357294,162571.8496299844
COL_357296,47670.05898042398
COL_357328,31144.000006077047
COL_357329,30991.564603109306
COL_357331,30989.172221557375
COL_357591,40347.087689243046
COL_357674,47014.133389040195
COL_357819,53921.20054285259
COL_357939,52065.48022126882
COL_357974,44640.42633986428
COL_358084,40329.573246759464
COL_358132,40746.253507387555
COL_358232,30732.64214468422
COL_358276,41337.42209443823
COL_358345,58852.55186316468
COL_358346,71589.16868170878
COL_358399,149718.26992301433
COL_358409,47913.26265784859
COL_358650,48001.7935066467
COL_358680,48793.518141758774
COL_358681,45615.345205423364
COL_358684,32123.131312381545
COL_358785,32690.832775337578
COL_358809,41850.746690549815
COL_358838,43426.62757719286
COL_358860,43175.51009677503
COL_358903,26814.74847270336
COL_358918,57193.25627698147
COL_358919,51027.28223652613
COL_359017,83993.21738745256
COL_359184,72489.09329083927
COL_359231,38380.051654191106
COL_359287,66142.39491491955
COL_359445,36588.568894440476
COL_359491,47429.07225867875
COL_359659,53449.80992157551
COL_359709,30615.164884473812
COL_359737,63460.09682243867
COL_359790,46522.514972530626
COL_359919,44675.98868263846
COL_359952,41442.87564546476
COL_359998,41398.54298576309
COL_360122,54443.85857519347
COL_360130,41383.67436452312
COL_360208,39768.08811741382
COL_360271,47983.8140830834
COL_360276,34793.87354084638
COL_360277,58484.766920465474
COL_360356,46779.62472885997
COL_360445,51266.40031304074
COL_360564,38385.38817891383
COL_360668,37737.7509222173
COL_360703,47604.47371079616
COL_360822,47872.25915453233
COL_361154,47641.99495628294
COL_361255,95206.50952578319
COL_361394,41617.10767663318
COL_361459,44562.75383770858
COL_361605,45078.32787938559
COL_361689,37467.339040528605
COL_361827,41611.17286388963
COL_361842,48445.01867381138
COL_361905,104258.99843299855
COL_361973,115220.10568993891
COL_362013,81267.582242378
COL_362046,38015.51349963236
COL_362150,45834.25615730246
COL_362151,40717.99886292567
COL_362152,41377.41577622405
COL_362153,32067.397461929286
COL_362154,32256.688367370283
COL_362229,43270.48482854246
COL_362246,102908.1952089234
COL_362248,118676.35498191626
COL_362262,32980.79252123587
COL_362294,187881.2065333001
COL_362348,47366.2518450285
COL_362497,47983.37618319668
COL_362498,54808.55597531687
COL_362499,44416.276313481736
COL_362500,41453.83566326431
COL_362501,50305.07314645052
COL_362502,41539.38631940544
COL_362503,47011.84871116922
COL_362504,54863.439203667906
COL_362505,47794.955991156545
COL_362506,48617.12937463423
COL_362507,53657.99756079452
COL_362508,45314.209146426445
COL_362583,45476.768855538365
COL_362707,40093.52254929388
COL_362717,38055.63915755951
COL_362999,38000.31419412137
COL_363073,39965.45614071374
COL_363180,42112.62605630998
COL_363332,30552.951296343585
COL_363375,31068.938306049113
COL_363376,41136.602712690954
COL_363408,47932.328071684766
COL_363479,42747.2328488594
COL_363480,53484.32774879788
COL_363826,46669.59457861298
COL_363911,45238.88811340403
COL_364047,52989.34602539518
COL_364051,41010.946971503756
COL_364053,42625.30171663812
COL_364201,44419.05686015257
COL_364302,42589.853158350874
COL_364411,42382.570485407276
COL_364507,53236.415465141625
COL_364716,72530.54873133454
COL_364810,36394.96617821342
COL_364830,66225.12777868775
COL_364885,33305.579420134985
COL_364889,36539.94962722229
COL_364994,51894.93189622461
COL_365066,38015.32954844504
COL_365439,45034.09879513561
COL_365528,37803.67399872345
COL_365550,42090.1910734835
COL_365615,95822.77526311224
COL_365632,90320.00934079531
COL_365671,27000.359244389012
COL_365899,52803.91084982798
COL_365987,46875.90143954004
COL_366038,67422.9567368139
COL_366048,41404.253755124075
COL_366184,46823.32839748134
COL_366254,116938.7495955807
COL_366349,37866.221965752775
COL_366512,43398.249204916865
COL_366696,48130.45897047401
COL_366865,42176.25074831619
COL_367190,40998.87834524471
COL_367202,71882.81051089225
COL_367213,45241.45386538863
COL_367229,43746.53076273862
COL_367256,52209.65090374499
COL_367288,42803.146198666065
COL_367318,43573.56179921985
COL_367362,45385.729345858956
COL_367381,37891.640202123206
COL_367407,63258.43135427524
COL_367515,40821.82623359358
COL_367614,38052.52112421658
COL_367646,32267.184625070986
COL_367648,36634.92866913989
COL_367807,54733.38585128139
COL_367808,55037.385411536445
COL_367889,52440.7307513093
COL_367998,42552.580697745594
COL_368007,88513.38163799845
COL_368014,45417.816069536384
COL_368023,47878.86893240662
COL_368040,43547.44091384745
COL_368045,63889.49857584986
COL_368104,52836.216430629844
COL_368389,47329.062840650186
COL_368391,40868.639731563126
COL_368397,46669.473236174
COL_368411,31198.87140942557
COL_368415,62072.69619721261
COL_368444,68915.61384207755
COL_368452,61606.37211043842
COL_368453,53730.15458586355
COL_368606,51561.646201565396
COL_368697,45057.41335723249
COL_368754,46223.95551117982
COL_368783,32792.83653100397
COL_368824,38004.42998596603
COL_368829,48896.51716471563
COL_369107,42806.94509485813
COL_369112,44387.043048479594
COL_369173,47210.8743280558
COL_369210,37572.50473533605
COL_369256,54757.55376941351
COL_369278,44985.903431238316
COL_369313,41002.17511390157
COL_369325,48114.28797174529
COL_369342,66238.81113759466
COL_369376,46510.16676632507
COL_369391,54179.02079735418
COL_369476,51737.203530296254
COL_369546,35210.057504360746
COL_369589,47445.6029267389
COL_369645,33015.637533369176
COL_369668,48180.71673750504
COL_369718,48200.988584189516
COL_369721,68657.35061156005
COL_369751,61514.22295511451
COL_369882,46655.148928070375
COL_369926,32262.95189578396
COL_370048,46690.78150856892
COL_370103,52813.03867034065
COL_370147,41251.21726301099
COL_370197,90579.10033692434
COL_370225,43786.682165734266
COL_370443,53213.66490361106
COL_370450,41501.67101266069
COL_370459,123316.02424200156
COL_370464,46997.694295512054
COL_370662,66296.773372181
COL_370698,46076.79080267496
COL_370735,53790.23866304162
COL_370805,47702.14757318508
COL_370808,41285.315207729735
COL_370830,48335.630487611605
COL_370924,40997.67333734195
COL_371007,40335.956977276146
COL_371017,44143.822228795274
COL_371052,41988.66913900588
COL_371053,48580.17904704336
COL_371091,32948.125929945265
COL_371132,41565.548978132516
COL_371154,44236.24038274361
COL_371167,39567.7818603512
COL_371424,42197.34401452988
COL_371437,37989.21006941318
COL_371438,38417.77980296236
COL_371439,38417.77980296236
COL_371519,49118.12073725062
COL_371520,62128.58529788462
COL_371524,48941.05404351254
COL_371544,61984.76379372837
COL_371597,168592.9189672983
COL_371613,60438.70470517719
COL_371651,106511.72592244104
COL_371663,89918.5972625714
COL_371669,89481.64238806584
COL_371678,72873.33626961171
COL_371685,37998.93285203472
COL_371692,49204.33966424167
COL_371738,42763.794304747076
COL_371773,69266.70405101642
COL_371787,70175.10530491835
COL_372293,61414.223326549734
COL_372323,37987.73852802146
COL_372367,43904.94131081949
COL_372424,40882.70765357763
COL_372425,52575.519854279584
COL_372443,122619.09439434826
COL_372456,47893.53381092945
COL_372498,46507.36394197498
COL_372559,39250.42219444978
COL_372561,41814.81743814815
COL_372592,56633.375975895266
COL_372593,44901.22386990431
COL_372603,81930.99878409482
COL_372619,49829.41147851676
COL_372713,54736.22678228804
COL_372777,44599.98815277834
COL_372803,48254.63848195657
COL_372841,86213.34295383329
COL_372873,45679.671100224965
COL_372875,54205.681961982984
COL_372902,67982.20895574513
COL_372920,45371.77458250101
COL_372930,195872.45005449973
COL_372932,90766.60062522716
COL_372945,89243.30973608111
COL_372969,49480.67700518352
COL_373027,46748.24011262745
COL_373071,46692.717583708094
COL_373075,47402.38538406101
COL_373101,47962.58513553655
COL_373105,43076.1804807574
COL_373106,42489.13405192936
COL_373107,38045.08212954042
COL_373108,37826.914487249735
COL_373180,37949.379794662185
COL_373195,111870.63436872463
COL_373197,111866.81313572022
COL_373289,68915.61384207755
COL_373291,39047.4577754576
COL_373414,49439.47506257522
COL_373415,58596.81505359308
COL_373441,72469.70071230966
COL_373467,39400.96151931654
COL_373522,44417.84617392742
COL_373627,45389.65580687365
COL_373675,162736.77565818693
COL_373917,55556.36455246057
COL_373938,111776.25584146044
COL_374058,30967.01648655414
COL_374154,90765.72892714912
COL_374182,42457.14945882498
COL_374183,68270.26665114898
COL_374232,34671.635166029926
COL_374272,51927.07057738074
COL_374299,40370.207231606604
COL_374416,37781.860950477225
COL_374494,50485.283969649696
COL_374515,52387.84736045234
COL_374570,71886.2091563723
COL_374858,29877.406532719462
COL_374867,30550.68181414817
COL_374899,48468.886473774386
COL_374955,44883.12531871491
COL_374975,53927.27265789156
COL_374997,32996.3658736008
COL_375026,42505.601046868884
COL_375033,43256.01127119553
COL_375103,40357.03107488777
COL_375118,37989.11331282131
COL_375119,45069.95865872091
COL_375120,38072.88062154921
COL_375121,39458.48840419724
COL_375183,48360.16953282978
COL_375452,60102.42676788566
COL_375463,61960.671621867295
COL_375672,37834.61974632473
COL_375673,31155.574632048785
COL_375716,89673.66647453843
COL_375781,43121.32644940265
COL_375859,33024.6072594921
COL_375888,47497.0411571
COL_375893,90762.38468219685
COL_375899,42150.37744778045
COL_376021,45824.55797581254
COL_376102,107042.09095583243
COL_376206,39197.504343768094
COL_376211,43748.918595498035
COL_376366,93953.79605978845
COL_376367,89657.33498820545
COL_376368,89316.48610523742
COL_376405,58165.8889231599
COL_376443,116495.75190133783
COL_376475,42552.69268385756
COL_376477,37991.34385043116
COL_376499,91150.75830847817
COL_376500,118099.49515145687
COL_376524,47401.00289652311
COL_376613,38044.473632628404
COL_376661,41321.05185089823
COL_376674,59772.55771981306
COL_376690,31110.79719141623
COL_376712,51949.59410280576
COL_376778,40106.13382583761
COL_376800,34678.90571627995
COL_376801,32236.17721160007
COL_377066,35498.23163394802
COL_377074,42326.15503515583
COL_377093,46880.53758758297
COL_377113,38073.69001194021
COL_377118,44304.56244355381
COL_377131,46032.060831927425
COL_377356,31050.140283911573
COL_377543,40353.371197494336
COL_377546,46912.48418370396
COL_377548,47829.54134592638
COL_377689,116978.86708093538
COL_377713,66858.24124815351
COL_377714,64501.99840236632
COL_377715,44745.549621361926
COL_377731,42485.11343825886
COL_377732,118417.40370139103
COL_377910,43009.64716944661
COL_377931,51861.45441559598
COL_377977,41383.507043389574
COL_378088,42460.20789820203
COL_378144,42911.778334800714
COL_378155,39209.178816451975
COL_378170,60096.865691699146
COL_378178,46500.61499111491
COL_378194,39078.15790453661
COL_378195,71499.20759192648
COL_378227,42011.54849774088
COL_378236,55865.64740919333
COL_378342,60869.57321935177
COL_378364,49357.58955998997
COL_378406,36328.65363038596
COL_378444,45528.37023429573
COL_378460,38009.01715308875
COL_378506,49260.608544465074
COL_378544,41462.3497021066
COL_378740,47008.767481752715
COL_378743,37074.0432723722
COL_378846,38298.9996955894
COL_378872,38012.09815494883
COL_378873,116760.48064322169
COL_378880,46132.341133750044
COL_378885,45130.301971213026
COL_378904,42552.714113017435
COL_378971,44728.30514495455
COL_378972,54552.06276498831
COL_379131,46695.1678241269
COL_379199,37708.4288109053
COL_379283,44635.77121564833
COL_379294,39714.64674892628
COL_379338,43654.77970724063
COL_379341,75418.38600139786
COL_379374,160025.3324711878
COL_379401,42977.68792626954
COL_379549,34268.52882457315
COL_379551,30994.022480986503
COL_379552,46020.344348337676
COL_379553,49784.2684760119
COL_379554,43493.90689312395
COL_379555,38098.6368180466
COL_379572,128968.52537911644
COL_379670,33265.346326611165
COL_379673,38365.85017808031
COL_379680,67843.53529771797
COL_379744,43144.22853106838
COL_379766,39329.11567012329
COL_379823,39805.6518275614
COL_379827,37966.75637499345
COL_379833,42857.25770243609
COL_379915,30704.358829429893
COL_380084,47367.04038649709
COL_380212,47908.98069482769
COL_380276,58355.09038641966
COL_380379,41665.149463235735
COL_380404,47761.19789728544
COL_380433,44261.11269982302
COL_380581,45126.911170044776
COL_380583,44079.418570503374
COL_380584,49197.23021702953
COL_380676,71106.23937054447
COL_380727,90783.41930198498
COL_380729,31171.467587221196
COL_380779,42007.216364433734
COL_380849,45500.96484746677
COL_380889,32820.021713999515
COL_380920,30998.27359864524
COL_380981,31128.740094067038
COL_381005,64397.878906322876
COL_381044,40194.75091585578
COL_381093,33242.14943847322
COL_381129,46138.718251623795
COL_381130,65904.18175316857
COL_381131,58689.75439877772
COL_381133,58886.1336744203
COL_381134,53845.40366615901
COL_381135,58515.86551397547
COL_381189,41430.739470071945
COL_381190,50493.78152858286
COL_381202,36000.60161920953
COL_381203,38068.42323468559
COL_381204,37981.12748009912
COL_381231,32112.20832837982
COL_381295,26732.829070581436
COL_381296,26567.985623405417
COL_381371,40871.86144468367
COL_381445,48865.403995995606
COL_381470,42024.565050612815
COL_381567,52374.14417248014
COL_381672,47514.39359688678
COL_381741,43233.94679632121
COL_381885,38004.580216531016
COL_381909,43651.21717245224
COL_382242,52397.7300850736
COL_382342,71300.71176211337
COL_382345,61619.95447052038
COL_382539,52476.96716941529
COL_382709,40817.68417124301
COL_382788,43771.482049354
COL_382792,71961.99234242208
COL_382995,48102.58312222383
COL_383020,49796.78332570029
COL_383043,42963.61794333932
COL_383046,40703.37773356013
COL_383264,107115.40561291498
COL_383272,51618.24174540113
COL_383299,46071.246905464184
COL_383308,39730.85777922226
COL_383393,54756.64046847024
COL_383454,69793.01926814133
COL_383480,46626.790628665214
COL_383482,37607.891506728716
COL_383558,66131.45752742028
COL_383684,64813.17860744319
COL_383726,32265.525804924444
COL_383773,52338.62729329782
COL_383810,43900.18907352463
COL_383855,50063.85938361174
COL_383866,51883.13733360552
COL_383966,42974.13796291509
COL_383981,37804.645439906475
COL_384006,45702.02347613905
COL_384016,40700.428562310364
COL_384022,37916.47444493801
COL_384106,72104.4358788504
COL_384116,122199.33891725546
COL_384222,115991.96284956654
COL_384231,47726.67006769636
COL_384295,53332.82897018187
COL_384325,45492.520242691964
COL_384362,42921.604019272716
COL_384398,42070.3726508511
COL_384499,48875.936990467744
COL_384636,69953.0590153354
COL_384650,32729.16270263089
COL_384670,54646.80170465903
COL_384718,42541.5456616115
COL_384720,146619.68583038822
COL_384721,144500.29894021808
COL_384722,144576.85305367722
COL_384723,120238.8906477648
COL_384724,160284.39010107037
COL_384725,160254.86535281048
COL_384726,120241.97177608052
COL_384727,159777.99588400888
COL_384730,33052.76137229224
COL_384743,39677.75341902704
COL_384801,49569.49987394808
COL_384841,89012.75422340022
COL_384884,47200.78994366869
COL_384916,36461.244030670576
COL_385075,37930.88104149704
COL_385133,54477.50681697622
COL_385148,66179.36840798147
COL_385149,66301.4692400762
COL_385150,55910.28389296321
COL_385159,52644.07246424061
COL_385204,73995.399066736
COL_385211,31002.504398085763
COL_385220,54161.05356399038
COL_385264,49326.529798479765
COL_385312,41913.74070482487
COL_385327,59021.41184628869
COL_385345,53513.22887553292
COL_385371,43092.240036489384
COL_385388,43471.77924052664
COL_385489,32182.213894221135
COL_385511,32132.101805333652
COL_385541,115796.27336882701
COL_385575,83234.92655107085
COL_385576,59291.72444904767
COL_385683,44797.867935845716
COL_385739,34745.10513528493
COL_385814,41088.150952177304
COL_385828,89665.07973573203
COL_385939,33046.24350796797
COL_386160,67952.47068352254
COL_386195,67529.69057741313
COL_386279,45207.87026840241
COL_386331,41693.93389109159
COL_386767,37759.43433713089
COL_386784,67187.84931393307
COL_386857,38101.22112893119
COL_386871,58986.24983829127
COL_386878,61741.33596167992
COL_386926,45865.0680462391
COL_386954,42799.11046993325
COL_387107,50575.05585844028
COL_387125,33334.78341369063
COL_387135,72295.77675507123
COL_387155,34702.27874193191
COL_387163,46143.79825322801
COL_387211,48196.01791982575
COL_387222,48877.10723292895
COL_387276,32930.02771998859
COL_387277,55280.717449429096
COL_387280,47938.53099113639
COL_387304,44493.26826235517
COL_387357,39183.98362885378
COL_387381,43554.102900714555
COL_387425,53627.10420179316
COL_387426,61447.527260100505
COL_387452,147148.9397462398
COL_387541,146651.69248476782
COL_387600,38045.975822015724
COL_387837,42707.456307158995
COL_387921,39183.10272373286
COL_387922,90800.03365765275
COL_387925,52490.74374818528
COL_387934,44704.192367960095
COL_387935,44197.913481834104
COL_387937,42739.05952353398
COL_387947,30585.49366250637
COL_387952,33057.45968922591
COL_388150,53581.7357142757
COL_388157,40284.291989528516
COL_388176,107563.52010693966
COL_388178,45614.81011921223
COL_388246,42455.42006130361
COL_388315,43115.97062560738
COL_388325,31135.222647759238
COL_388360,48366.20854598085
COL_388403,72151.71792589752
COL_388416,47984.57099694386
COL_388433,53901.30928110399
COL_388447,48851.6494382984
COL_388465,33399.37050847197
COL_388500,48036.51389441884
COL_388505,61401.7009547994
COL_388507,37958.21385999166
COL_388578,52379.07930423519
COL_388589,52017.50786282639
COL_388651,40264.57092369024
COL_388675,32637.305039693234
COL_388732,52702.46896440335
COL_388790,44694.97831678047
COL_388863,42514.765758345806
COL_388911,41345.544125958186
COL_388927,48779.93291796989
COL_388962,48519.20033950695
COL_388964,57022.992816999904
COL_389021,118413.27915361829
COL_389080,47213.119326414395
COL_389139,76459.8956516652
COL_389140,81423.39298404528
COL_389175,40346.70408945742
COL_389176,43158.213215502714
COL_389230,46164.40447629092
COL_389264,63412.653711988074
COL_389373,44589.77726816886
COL_389408,94116.57951696237
COL_389425,45462.811902926274
COL_389438,32184.288280530225
COL_389459,51236.75911220534
COL_389488,43628.41310917366
COL_389576,52816.69936056589
COL_389663,45409.718814319196
COL_389787,70230.16331860061
COL_389803,52279.64853029793
COL_389884,53484.32774879788
COL_389891,43924.79915834572
COL_389905,122890.14429876248
COL_390149,46387.70787712134
COL_390150,46522.15231690925
COL_390151,46520.54227775824
COL_390152,45405.09247806235
COL_390176,37579.51974965773
COL_390177,48261.99582647789
COL_390178,37578.765595187244
COL_390179,40305.87358501491
COL_390180,44462.523840996335
COL_390181,45469.934175776965
COL_390237,42545.14767993798
COL_390259,47254.237412048125
COL_390270,47122.23537515897
COL_390312,62250.87506800466
COL_390313,58795.8943570926
COL_390320,67397.46003526458
COL_390321,67993.76530226968
COL_390322,71205.03429502952
COL_390390,42593.2100760455
COL_390394,36459.53414271715
COL_390447,44732.8026671422
COL_390474,40365.9415570128
COL_390485,49009.64332807566
COL_390656,44508.932192062166
COL_390675,54835.44331868908
COL_390720,47006.48248282226
COL_390759,41699.514828895204
COL_390760,45619.940122431995
COL_390761,120302.30505811336
COL_391004,48694.58670976561
COL_391012,41077.49899355796
COL_391064,121463.99718827446
COL_391101,41505.019727544844
COL_391115,47220.44951661812
COL_391171,36810.3762653159
COL_391285,59248.94859149801
COL_391330,44761.41611516371
COL_391418,44261.11269982302
COL_391464,37977.652320439374
COL_391466,34811.38437978239
COL_391556,33241.935930354
COL_391648,30361.71694602508
COL_391650,42448.45664726765
COL_391754,42991.05818409996
COL_392218,62066.29276977491
COL_392243,54016.4919664956
COL_392279,30597.897373699212
COL_392303,41551.27774289105
COL_392497,53089.090834586015
COL_392554,38056.47786202538
COL_392663,43317.79921541805
COL_392737,38880.50097709725
COL_392878,46789.96901091916
COL_392908,44341.52727692881
COL_393015,68492.75432453856
COL_393045,42540.19543894809
COL_393092,54643.14112406414
COL_393145,42496.6809504748
COL_393278,48976.271109144844
COL_393287,32936.89708441867
COL_393363,43174.840752448436
COL_393454,52088.03168281208
COL_393463,37717.8808972093
COL_393493,55366.382146955606
COL_393543,90811.43242109816
COL_393581,45853.63026261015
COL_393625,48587.15123222796
COL_393647,41638.70867790308
COL_393648,48730.49573028845
COL_393761,42158.534495253276
COL_393770,90051.78499525387
COL_393784,89875.68442207944
COL_393830,59494.596960822695
COL_393834,57149.75176461184
COL_393843,74655.97524327255
COL_393924,31181.633332118567
COL_393930,46463.29974598357
COL_393931,48959.4309360756
COL_393953,45757.17365863081
COL_394142,47960.14208257668
COL_394224,119980.20992271243
COL_394448,66296.773372181
COL_394726,72267.86310321603
COL_394737,33037.12090251687
COL_394738,37650.40661949189
COL_394764,113611.4785320174
COL_394777,38012.331358788186
COL_394783,39513.6322541883
COL_394811,77342.262172523
COL_394849,45582.07530251131
COL_394857,58520.647580041565
COL_394922,41751.38241851282
COL_394988,42963.97267600944
COL_395063,56314.58526448202
COL_395135,46525.83523449847
COL_395184,47176.98288532949
COL_395191,43492.193219906956
COL_395196,58861.30904640623
COL_395197,44853.85217987574
COL_395209,46595.189376372975
COL_395214,52638.77093182875
COL_395226,36277.4498610584
COL_395281,126127.45316948081
COL_395296,32859.53569643299
COL_395344,41369.92361567418
COL_395573,50452.456646721206
COL_395574,51259.31925788081
COL_395608,41103.09598762806
COL_395713,36404.4809621411
COL_395714,40646.37886367708
COL_395715,40334.74587371946
COL_395717,42640.924752266845
COL_395718,52111.818727314356
COL_395771,41642.35375161354
COL_395816,159746.86174005156
COL_395841,40931.92638180048
COL_395898,53721.24984860713
COL_395904,53313.655824887064
COL_395929,54841.73147217175
COL_396047,94147.55113267942
COL_396072,48906.50422720002
COL_396104,95822.77526311224
COL_396114,40743.17832567402
COL_396161,32120.176911756873
COL_396162,40301.58972842607
COL_396197,40599.972801176176
COL_396213,37990.20655462201
COL_396366,40303.04942406999
COL_396368,32669.1026042245
COL_396373,34771.06295689692
COL_396385,56201.61589466358
COL_396389,63637.73182645866
COL_396399,46291.87822132067
COL_396434,49075.48872538613
COL_396522,53571.99862251655
COL_396536,43972.09144508991
COL_396544,44345.66539612891
COL_396605,47871.46622989756
COL_396766,44537.5918041739
COL_396828,36407.56949208753
COL_396833,45157.09416519381
COL_396838,38006.26973230973
COL_396937,48030.08803859003
COL_396959,55007.20787063285
COL_396960,52928.76595101229
COL_396961,51251.89364197176
COL_396975,52767.35393537647
COL_397004,44311.73040271374
COL_397068,51562.062346182494
COL_397220,48439.25874352435
COL_397251,47446.12245265179
COL_397387,30558.332136274035
COL_397408,90056.23226994427
COL_397515,231980.8770747938
COL_397613,45008.34528104493
COL_397736,39733.45876024932
COL_397747,47888.58306136943
COL_397860,43748.860779121416
COL_397875,26333.387816349477
COL_397928,44505.06725809934
COL_398072,46606.44921740224
COL_398073,45787.745083861846
COL_398193,46862.28182684936
COL_398230,53897.66737116577
COL_398232,88018.08983286572
COL_398238,59161.078016575295
COL_398375,36375.24159582438
COL_398381,42420.895170616895
COL_398395,44259.188470677254
COL_398412,40290.740836321944
COL_398466,47249.594446426134
COL_398494,39169.37846043608
COL_398545,47505.70782993612
COL_398781,41423.17056965741
COL_398819,55596.023771788954
COL_398836,48838.94032977655
COL_398868,90034.23924467704
COL_398879,41501.66379899511
COL_398902,40813.307583064736
COL_398904,58237.638134320114
COL_399019,33152.002414641116
COL_399049,55876.82461523481
COL_399059,39845.794455533454
COL_399127,58257.50340810299
COL_399459,61038.03267876644
COL_399529,34721.57414138939
COL_399530,43041.36069171862
COL_399886,66038.07563114016
COL_399931,49768.55817542919
COL_400024,66285.89826489669
COL_400104,61721.92804310664
COL_400156,42863.67953109938
COL_400161,50682.68655225963
COL_400207,41513.21516020755
COL_400215,38811.657713432985
COL_400271,47008.82393911912
COL_400272,47016.998780589296
COL_400380,37543.337453786735
COL_400422,28810.33462191116
COL_400487,52656.93957849681
COL_400545,51459.259072801666
COL_400546,49468.99002101817
COL_400549,53749.49295703022
COL_400554,41623.86540859895
COL_400610,44744.045238854516
COL_400630,44520.73111326332
COL_400640,67324.00661592255
COL_400645,51944.24951347515
COL_400652,39309.41359052701
COL_400802,43730.5090567405
COL_400811,60917.404033096165
COL_400840,47072.05254358528
COL_400904,52221.80682420364
COL_400940,170553.30467833375
COL_401007,42456.9809725178
COL_401013,47007.26814225435
COL_401269,58880.9349620305
COL_401392,258770.8888042384
COL_401419,68698.08774485782
COL_401547,37645.884992372674
COL_401587,52692.611897821094
COL_401661,51978.409198263704
COL_401705,47371.412489951894
COL_401767,45818.74525911892
COL_401797,41536.616049497214
COL_401868,54336.54880959086
COL_402016,42671.600657162526
COL_402348,31043.239640454543
COL_402421,44717.255895253125
COL_402474,41520.92437693038
COL_402475,84158.8488408932
COL_402507,35540.23867551466
COL_402530,49584.934169650565
COL_402555,46970.009713896405
COL_402739,104213.00965140626
COL_402789,39331.59957489032
COL_402795,43131.25948583851
COL_402894,37989.3873270216
COL_402928,49424.853831747256
COL_402934,67881.3640121124
COL_402936,60846.93735861535
COL_402957,48243.51341802042
COL_403052,45421.64120582869
COL_403101,61661.25303825585
COL_403137,54170.957633308884
COL_403139,49224.16378881135
COL_403160,42495.44965428989
COL_403161,42551.73032355397
COL_403162,49856.21063331545
COL_403165,42475.624470831215
COL_403242,33261.88115486522
COL_403418,39704.93478761725
COL_403560,45316.72040522756
COL_403564,41587.50541585221
COL_403610,46977.86271165244
COL_403634,45712.93642396673
COL_403737,57884.55908667129
COL_403848,48170.816113832385
COL_403854,49047.44722294597
COL_403937,42384.70834399166
COL_404130,118182.2721685149
COL_404143,47299.31951092203
COL_404183,37659.120683099536
COL_404215,57015.70139579446
COL_404333,47852.88858008573
COL_404345,40693.56837959809
COL_404438,67794.22272771919
COL_404439,45639.50706193514
COL_404491,170579.73936740076
COL_404576,38054.194867831735
COL_404620,32952.232020449264
COL_404651,32960.012599409216
COL_404736,32891.857161476524
COL_404745,36430.36621221322
COL_404784,41605.396239522204
COL_404872,37910.58334138314
COL_405059,43956.72987219508
COL_405127,38015.51349963236
COL_405143,67381.24361529804
COL_405156,47239.02441108206
COL_405235,40732.021477169284
COL_405303,38774.87055447048
COL_405345,37579.064760109264
COL_405398,41202.394292454774
COL_405399,51456.18101526275
COL_405507,39817.1218327581
COL_405529,50149.876406007344
COL_405658,40113.532511767924
COL_405666,41391.440552381246
COL_405711,34738.74835544114
COL_405811,37663.73777355377
COL_405951,48933.143948088116
COL_406025,52560.70346849066
